,trial_id,discovery_date,title,summary,link,published_date,source,relevant,Sources__source_id,Sources__name,Sources__link
2723,1787,2023-11-21 00:00:00.000000,PEDIATRIC SONICS: Pediatric Study of Neuropsychology and Imaging in CNS Demyelinating Syndromes.,,https://clinicaltrials.gov/ct2/show/NCT03942952,2019-04-22 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2724,1786,2023-11-21 00:00:00.000000,Feasibility of the Multiple Sclerosis Performance Test in Participants With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03926637,2019-04-22 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2725,1785,2023-11-21 00:00:00.000000,Reliability and Validity of the Turkish Version of the Multiple Sclerosis Knowledge Questionnaire,,https://clinicaltrials.gov/show/NCT03927092,2019-04-23 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2726,1784,2023-11-21 00:00:00.000000,Impact of Physical Activity on Cognitive Outcomes in Youth With Pediatric-Onset Multiple Sclerosis (POMS),,https://clinicaltrials.gov/show/NCT03933020,2019-04-24 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2727,1783,2023-11-21 00:00:00.000000,Sonification Embodied Associations,,https://clinicaltrials.gov/show/NCT03931278,2019-04-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2728,1782,2023-11-21 00:00:00.000000,"""Effect of Acceptance and Commitment Treatment in MS Patients""",,http://en.irct.ir/trial/35450,2019-04-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2729,1781,2023-11-21 00:00:00.000000,The effect of mobile-based self-care program on motor disorders and activity daily living of people with MS,,http://en.irct.ir/trial/38546,2019-04-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2730,1780,2023-11-21 00:00:00.000000,Emotion Regulation Skills Training for Individuals With MS and Their Support Partners,,https://clinicaltrials.gov/show/NCT03934489,2019-04-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2731,1779,2023-11-21 00:00:00.000000,A Study of Suboptimally Controlled Participants Previously Taking Oral or Infusion DMDs for RMS (MASTER-2),,https://clinicaltrials.gov/ct2/show/NCT03933202,2019-04-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2732,1778,2023-11-21 00:00:00.000000,A Study of Suboptimally Controlled Participants Previously Taking Injectable DMDs for RMS (CLICK-MS),,https://clinicaltrials.gov/ct2/show/NCT03933215,2019-04-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2733,1777,2023-11-21 00:00:00.000000,Art for MS - Controlled Trial,,https://clinicaltrials.gov/show/NCT03938558,2019-02-05 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2734,1776,2023-11-21 00:00:00.000000,Physical Activity Intervention for Improving Vascular Comorbidity Risk in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03944538,2019-06-05 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2735,1775,2023-11-21 00:00:00.000000,Exergames Balance Program in Neurorehabilitation,,https://clinicaltrials.gov/show/NCT03993275,2019-06-05 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2736,1774,2023-11-21 00:00:00.000000,Life-Style Exercise and Activity Package for People Living With Progressive MS,,https://clinicaltrials.gov/show/NCT03951181,2019-07-05 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2737,1773,2023-11-21 00:00:00.000000,"Balance, Trunk Impairment and Fear of Falling in Multiple Sclerosis Patients With Incontinence",,https://clinicaltrials.gov/show/NCT03945006,2019-08-05 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2738,1772,2023-11-21 00:00:00.000000,Pilot Study Evaluating Functional and Wellness Outcomes of the Shepherd CAN DO MS Program,,https://clinicaltrials.gov/ct2/show/NCT03954717,2019-05-14 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2739,1771,2023-11-21 00:00:00.000000,Interactive Web Platform for EmPOWERment in Early Multiple Sclerosis,,https://clinicaltrials.gov/ct2/show/NCT03968172,2019-05-15 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2740,1770,2023-11-21 00:00:00.000000,Intermittent vs Continuous Walking in People With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03963492,2019-05-16 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2741,1769,2023-11-21 00:00:00.000000,Effect Reflexology and  Ef?eurage   on  fatigue and insomnia,,http://en.irct.ir/trial/39022,2019-05-19 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2742,1768,2023-11-21 00:00:00.000000,Long-Term Outcomes and Durability of Effect Following Treatment With Cladribine Tablets for MS (CLASSIC-MS),,https://clinicaltrials.gov/ct2/show/NCT03961204,2019-05-22 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2743,1767,2023-11-21 00:00:00.000000,Cladribine Tablets: Collaborative Study to Evaluate Impact On Central Nervous System Biomarkers in Multiple Sclerosis,,https://clinicaltrials.gov/ct2/show/NCT03963375,2019-05-23 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2744,1766,2023-11-21 00:00:00.000000,"AN OPEN-LABEL EXTENSION STUDY EVALUATING LONG-TERM SAFETY, TOLERABILITY AND EFFECTIVENESS OF OFATUMUMAB IN SUBJECTS WITH RMS",,https://www.ins.gob.pe/ensayosclinicos/rpec/recuperarECPBNuevoEN.asp?numec=003-19,2019-05-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2745,1765,2023-11-21 00:00:00.000000,Fecal Microbiota Transplantation (FMT) in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03975413,2019-05-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2746,1764,2023-11-21 00:00:00.000000,"RIPC on Activity, Fatigue and Gait in MS",,https://clinicaltrials.gov/show/NCT03967106,2019-05-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2747,1763,2023-11-21 00:00:00.000000,"A Study To Investigate The Pharmacokinetics, Safety, And Tolerability Of Subcutaneous Ocrelizumab Administration In Participants With Multiple Sclerosis",,https://clinicaltrials.gov/ct2/show/NCT03972306,2019-05-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2748,1762,2023-11-21 00:00:00.000000,Effect of Alemtuzumab on Microglial Activation Positron Emission Tomography (PET) in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03983252,2019-05-31 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2749,1761,2023-11-21 00:00:00.000000,Endurance and Walking Training by Nordic Walking in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03976128,2019-01-06 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2750,1760,2023-11-21 00:00:00.000000,RItuximab Long-Term DOSE Trial in Multiple Sclerosis - RIDOSE-MS,,https://clinicaltrials.gov/show/NCT03979456,2019-03-06 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2751,1759,2023-11-21 00:00:00.000000,Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03974997,2019-03-06 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2752,1758,2023-11-21 00:00:00.000000,A Pilot Nutrition Program for Spinal Cord Injury and MS,,https://clinicaltrials.gov/show/NCT03977922,2019-05-06 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2753,1757,2023-11-21 00:00:00.000000,Comparison of effectiveness and complication of rituximab and fingolimod in  improvement disability motion,,http://en.irct.ir/trial/38158,2019-06-07 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2754,1756,2023-11-21 00:00:00.000000,Oral Carnosine for Neuromuscular Performance in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT03995810,2019-06-18 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2755,1755,2023-11-21 00:00:00.000000,"The effect of ajwain, viper’s bugloss and cinnamon product on  multiple sclerosis patients",,http://en.irct.ir/trial/37120,2019-06-24 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2756,1754,2023-11-21 00:00:00.000000,Open-Label Placebos to Treat Fatigue in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04002102,2019-06-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2757,1753,2023-11-21 00:00:00.000000,3 Meter Backwards Walk Test and Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04004026,2019-06-27 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2758,1752,2023-11-21 00:00:00.000000,Clinically Isolated Syndrome and Relapsing-Remitting Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04009005,2019-01-07 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2759,1751,2023-11-21 00:00:00.000000,A Wheelchair Propulsion Training Program,,https://clinicaltrials.gov/show/NCT04009187,2019-01-07 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2760,1750,2023-11-21 00:00:00.000000,Investigation for immune response against JC virus in Multiple Sclerosis patients on treatment with fingolimod,,https://jrct.niph.go.jp/latest-detail/jRCT1080224761,2019-02-07 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2761,1749,2023-11-21 00:00:00.000000,The effect of salimarin in patients with multiple sclerosis,,http://en.irct.ir/trial/35513,2019-07-02 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2762,1748,2023-11-21 00:00:00.000000,tDCS and Glucose Uptake in Leg Muscles,,https://clinicaltrials.gov/show/NCT04016844,2019-08-07 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2763,1747,2023-11-21 00:00:00.000000,Efficacy of transcranial direct current stimulation (tDCS) on the treatment of neurological diseases,,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000042544,2019-09-07 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2764,1746,2023-11-21 00:00:00.000000,Individualized Physiotherapy and Activity Coaching for Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04027114,2019-10-07 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2765,1745,2023-11-21 00:00:00.000000,Study to Compare GI Tolerability Following Oral Administration of Bafiertam™ or Tecfidera to Healthy Volunteers,,https://clinicaltrials.gov/show/NCT04022473,2019-07-15 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2766,1744,2023-11-21 00:00:00.000000,Time to be Ready to Void: a New Tool to Assess the Time Needed to Perform Micturition in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04024085,2019-07-16 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2767,1743,2023-11-21 00:00:00.000000,Upper Limb Telerehabilitation With Virtual Reality in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04032431,2019-07-17 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2768,1742,2023-11-21 00:00:00.000000,Anakinra for the Treatment of Chronically Inflamed White Matter Lesions in Multiple Sclerosis,,https://clinicaltrials.gov/ct2/show/NCT04025554,2019-07-18 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2769,1741,2023-11-21 00:00:00.000000,Cerebral Blood Flow and tDCS,,https://clinicaltrials.gov/show/NCT04033133,2019-07-23 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2770,1740,2023-11-21 00:00:00.000000,Study of Evobrutinib in Participants With Relapsing Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04032171,2019-07-23 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2771,1739,2023-11-21 00:00:00.000000,Study of Evobrutinib in Participants With Relapsing Multiple Sclerosis (RMS),,https://clinicaltrials.gov/show/NCT04032158,2019-07-23 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2772,1738,2023-11-21 00:00:00.000000,Prospective Stratification of Infectious Risks in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04036097,2019-07-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2773,1737,2023-11-21 00:00:00.000000,Melatonin for Sleep in MS,,https://clinicaltrials.gov/show/NCT04035889,2019-07-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2774,1736,2023-11-21 00:00:00.000000,Transcranial Magnetic Stimulation (TMS) in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04062331,2019-01-08 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2775,1735,2023-11-21 00:00:00.000000,Oral FMT (Fecal Microbial Transplant) in Subjects With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04096443,2019-07-08 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2776,1734,2023-11-21 00:00:00.000000,Internet-based Physical Activity Promotion and Exercise Prescription for People With Multiple Sclerosis (Feasibility Study),,https://clinicaltrials.gov/show/NCT04057066,2019-08-08 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2777,1733,2023-11-21 00:00:00.000000,"The effects of postural trainingwith cerebellar a-tDCS on balance, static and dynamic postural stability and fear of falling in patients with Multiple Sclerosis",,http://en.irct.ir/trial/40794,2019-08-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2778,1732,2023-11-21 00:00:00.000000,The Effect of Cognitive Group Exercise Combined With Physical Exercise in MS,,https://clinicaltrials.gov/show/NCT04075968,2019-11-08 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2779,1731,2023-11-21 00:00:00.000000,The effect of training on MS,,http://en.irct.ir/trial/40054,2019-08-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2780,1730,2023-11-21 00:00:00.000000,Comparative Study of the Efficacy and Safety of BCD-132 With Teriflunomide and Placebo in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04056897,2019-12-08 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2781,1729,2023-11-21 00:00:00.000000,Effect of Need to Void on Rectal Sensory Function in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04057222,2019-12-08 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2782,1728,2023-11-21 00:00:00.000000,The quality of life of multiple sclerosis patients in Europe,,http://isrctn.com/ISRCTN78466206,2019-08-13 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2783,1727,2023-11-21 00:00:00.000000,Efficacy of BIPAMS for Restless Legs Syndrome in Adults With Multiple Sclerosis: A Pilot Study,,https://clinicaltrials.gov/show/NCT04061681,2019-08-16 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2784,1726,2023-11-21 00:00:00.000000,"bioequivalence study of Fampiridine 10mg tablet of AlborzDarou Pharm Co., IRAN",,http://en.irct.ir/trial/41499,2019-08-17 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2785,1725,2023-11-21 00:00:00.000000,PTNS on Urinary and Global Quality of Life in MS Patients,,https://clinicaltrials.gov/show/NCT04063852,2019-08-19 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2786,1724,2023-11-21 00:00:00.000000,Vigorous Cool Room Treadmill Training,,https://clinicaltrials.gov/show/NCT04066972,2019-08-20 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2787,1723,2023-11-21 00:00:00.000000,Novel Nanosensor Array for Detection of Volatile Biomarkers From Skin in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04074629,2019-08-21 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2788,1722,2023-11-21 00:00:00.000000,Magnetic brain stimulation for multiple sclerosis trial,,https://anzctr.org.au/ACTRN12619001196134.aspx,2019-08-27 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2789,1721,2023-11-21 00:00:00.000000,The Utilization of Yoga as a Therapeutic Tool to Promote Physical Activity Behavior Change and Improved Postural Control in Individuals With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04113135,2019-08-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2790,1720,2023-11-21 00:00:00.000000,Effects of stretching exercises in patients with Multiple Sclerosis,,http://en.irct.ir/trial/40523,2019-08-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2791,1719,2023-11-21 00:00:00.000000,Effect of Ankle-foot Orthoses on Balance Confidence,,https://clinicaltrials.gov/show/NCT04080687,2019-08-31 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2792,1718,2023-11-21 00:00:00.000000,The effect of sexual health education on sexual dysfunction and sexual quality of life in women with multiple sclerosis,,http://en.irct.ir/trial/41014,2019-09-01 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2793,1717,2023-11-21 00:00:00.000000,Study to Evaluate Oral BIIB061 Added to Interferon-beta1 (IFN-ß1) or Glatiramer Acetate in Relapsing Multiple Sclerosis (RMS),,https://clinicaltrials.gov/show/NCT04079088,2019-03-09 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2794,1716,2023-11-21 00:00:00.000000,"A cognitive, occupation-based programme for people with multiple sclerosis (COB-MS)",,https://www.isrctn.com/ISRCTN11462710,2019-04-09 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2795,1715,2023-11-21 00:00:00.000000,VALIDATE: Factor VIII Trending for MS Relapse,,https://clinicaltrials.gov/show/NCT04082468,2019-05-09 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2796,1714,2023-11-21 00:00:00.000000,Impaired Glucose Tolerance and Cognition in MS,,https://clinicaltrials.gov/show/NCT04748302,2019-06-09 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2797,1713,2023-11-21 00:00:00.000000,Evaluation of Therapeutic and safety of clemastine fumarate in symptoms and quality of life in secondry Relapsing MS patients,,http://en.irct.ir/trial/32708,2019-09-06 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2798,1712,2023-11-21 00:00:00.000000,Improving wellbeing after acquired brain injury with a group program to enhance participation in valued activities,,https://anzctr.org.au/ACTRN12619001243101.aspx,2019-09-09 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2799,1711,2023-11-21 00:00:00.000000,Efficacy and Safety of the Biosimilar Natalizumab PB006 in Comparison to Tysabri®,,https://clinicaltrials.gov/show/NCT04115488,2019-10-09 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2800,1710,2023-11-21 00:00:00.000000,Detection of Pattern of Some Unusual Signs and Symptoms of Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04100343,2019-09-17 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2801,1709,2023-11-21 00:00:00.000000,Intervention for Employed Women With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04100525,2019-09-20 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2802,1708,2023-11-21 00:00:00.000000,Scan-Rescan Sub-Study of MS PATHS,,https://clinicaltrials.gov/show/NCT04123353,2019-09-24 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2803,1707,2023-11-21 00:00:00.000000,Efficacy of Early Harvest Olive Oil in Cognition of Primary (PPMS) or Secondary (SPMS) Progressive Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04120675,2019-09-24 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2804,1706,2023-11-21 00:00:00.000000,Relationship Between the Nutritional Habits and Relapsing and Disability Rates in Patient With Multiple Sclerosis.,,https://clinicaltrials.gov/show/NCT04110171,2019-09-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2805,1705,2023-11-21 00:00:00.000000,Effectiveness of an emotion-focused behavioral treatment program for adults with multiple sclerosis,,https://www.isrctn.com/ISRCTN95459505,2019-09-26 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2806,1704,2023-11-21 00:00:00.000000,Compare the effect of acupressure and aromatherapy on pain of knee in patients with multiple sclerosis (MS),,http://en.irct.ir/trial/35033,2019-09-28 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2807,1703,2023-11-21 00:00:00.000000,M-health app for rehabilitation of patients with Multiple Sclerosis.,,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=36870,2019-01-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2808,1702,2023-11-21 00:00:00.000000,"Arts & Health Education to Improve Health, Resilience, and Well-Being",,https://clinicaltrials.gov/show/NCT04154579,2019-02-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2809,1701,2023-11-21 00:00:00.000000,VIGIP-SEP2: Evaluation of the Impact of the Training of Patients by a Nurse on the Adverse Drug Reaction Reporting by RRMS Patient Via a Mobile Application: Randomized Real-life Study,,https://clinicaltrials.gov/show/NCT04116424,2019-03-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2810,1700,2023-11-21 00:00:00.000000,Observational Study on Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04133779,2019-04-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2811,1699,2023-11-21 00:00:00.000000,"An Eight-week RCT of Home-based Pilates for Symptoms of Anxiety, Depression, and Fatigue Among People With MS",,https://clinicaltrials.gov/show/NCT04120207,2019-07-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2812,1698,2023-11-21 00:00:00.000000,Exercise on Multiple Sclerosis Patients,,https://clinicaltrials.gov/show/NCT04125628,2019-08-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2813,1697,2023-11-21 00:00:00.000000,To Investigate the Effect of Aerobic Exercise on Neurophysiological Values and Functionality in Individuals With Multiple Sclerosis.,,https://clinicaltrials.gov/show/NCT04121637,2019-08-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2814,1696,2023-11-21 00:00:00.000000,Validation of a Shared Decision-Making Tool for Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04122989,2019-08-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2815,1695,2023-11-21 00:00:00.000000,An Observational Study on Intermittent Self Catheterisation Discontinuation Factors in Multiple Sclerosis Patients,,https://clinicaltrials.gov/show/NCT04132037,2019-09-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2816,1694,2023-11-21 00:00:00.000000,Video Game-based Physical Activity Training in People With Multiple Sclerosis During Relapse Treatment,,https://clinicaltrials.gov/show/NCT04125823,2019-10-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2817,1693,2023-11-21 00:00:00.000000,FMT for MS Patients,,https://clinicaltrials.gov/show/NCT04150549,2019-11-10 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2818,1692,2023-11-21 00:00:00.000000,MS and NMOSD in African-Americans,,https://clinicaltrials.gov/show/NCT04131673,2019-10-14 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2819,1691,2023-11-21 00:00:00.000000,Teriflunomide Concentration in Serum and Cerebrospinal Fluid From Patients With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04129736,2019-10-15 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2820,1690,2023-11-21 00:00:00.000000,Electronic Pill Bottle Monitoring to Promote Medication Adherence for People With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04130256,2019-10-16 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2821,1689,2023-11-21 00:00:00.000000,Diagnosis of ON With or Without MS or NMOSD,,https://clinicaltrials.gov/show/NCT04131764,2019-10-17 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2822,1688,2023-11-21 00:00:00.000000,Advancing Understanding of Transportation Options,,https://clinicaltrials.gov/show/NCT04141891,2019-10-22 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2823,1687,2023-11-21 00:00:00.000000,Therapeutic Benefit of Incobotulinum Toxin A for Spasticity of the Triceps Surae in Patients With Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04265092,2019-10-22 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2824,1686,2023-11-21 00:00:00.000000,The effect of lavender on balance a persons with multiple sclerosis,,http://en.irct.ir/trial/42133,2019-10-23 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2825,1685,2023-11-21 00:00:00.000000,Study Describing Cognitive Processing Speed Changes in Relapsing Multiple Sclerosis Subjects Treated With Ozanimod (RPC-1063),,https://clinicaltrials.gov/ct2/show/NCT04140305,2019-10-24 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2826,1684,2023-11-21 00:00:00.000000,"Underlying Causes and Related Factors, and Rehabilitation Approaches",,https://clinicaltrials.gov/show/NCT04142853,2019-10-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2827,1683,2023-11-21 00:00:00.000000,Walk With Me: a Mobile Application to Improve Walking in Persons With MS,,https://clinicaltrials.gov/show/NCT04142008,2019-10-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2828,1682,2023-11-21 00:00:00.000000,iSLEEPms: An Internet-Delivered Intervention for Sleep Disturbance in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04147052,2019-10-25 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2829,1681,2023-11-21 00:00:00.000000,Pilates training improved functional balance of male patients with Multiple Sclerosis,,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000043791,2019-10-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2830,1680,2023-11-21 00:00:00.000000,Quantitative Magnetic Resonance Imaging (MRI) Sub-Study of MS PATHS,,https://clinicaltrials.gov/show/NCT04145284,2019-10-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2831,1679,2023-11-21 00:00:00.000000,A Randomized Controlled Trial of a Multicomponent Walking Aid Program for People With MS,,https://clinicaltrials.gov/show/NCT04145934,2019-10-29 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2832,1678,2023-11-21 00:00:00.000000,Effects of Activity Based Interventions on  Performance  in People with Multiple Sclerosis,,http://en.irct.ir/trial/36554,2019-10-31 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2833,1677,2023-11-21 00:00:00.000000,Effectiveness of  a cost effective cognitive behavioural program on improvement mentall health in MS,,http://en.irct.ir/trial/40779,2019-10-31 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2834,1676,2023-11-21 00:00:00.000000,OCT and Early Cognitive Impairment in Multiple Sclerosis,,https://clinicaltrials.gov/show/NCT04153773,2019-02-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2835,1675,2023-11-21 00:00:00.000000,Cognitive-motor Interference in Persons With MS,,https://clinicaltrials.gov/show/NCT04158063,2019-06-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2836,1674,2023-11-21 00:00:00.000000,MS JobSeek: harnessing peer support to help job-seekers with multiple sclerosis find employment.,,https://anzctr.org.au/ACTRN12619001537145.aspx,2019-07-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
2837,1673,2023-11-21 00:00:00.000000,Emotion-focused cost-effective cognitive behavioral intervention for multiple sclerosis,,http://isrctn.com/ISRCTN16135866,2019-07-11 00:00:00.000000,17,,17,WHO XML import,https://trialsearch.who.int/
